user_id,frequency_14d,is_retained_3m,category_regularity_14d,temporal_regularity_14d
151,3,0,0.3333333333333333,0.5
154,1,1,1.0,0.5
155,2,0,1.0,0.5
158,1,0,1.0,0.5
159,1,0,1.0,0.5
177,3,1,1.0,0.16666666666666669
178,3,1,0.3333333333333333,0.16666666666666663
179,5,1,0.4,0.5
180,5,1,0.2,0.5
181,3,1,0.3333333333333333,0.16666666666666663
182,4,1,0.25,0.5
185,9,1,0.2222222222222222,0.38888888888888884
186,2,0,1.0,0.0
187,2,1,1.0,0.0
189,1,1,1.0,0.5
192,3,1,0.3333333333333333,0.5
193,1,1,1.0,0.5
194,3,1,0.3333333333333333,0.16666666666666663
195,1,0,1.0,0.5
196,4,1,0.5,0.5
197,3,1,0.6666666666666666,0.16666666666666663
201,4,1,0.5,0.5
203,5,1,0.2,0.5
204,1,1,1.0,0.5
205,1,1,1.0,0.5
206,4,1,0.25,0.5
207,1,1,1.0,0.5
208,1,0,1.0,0.5
210,4,1,0.5,0.5
212,1,1,1.0,0.5
214,1,1,1.0,0.5
217,3,1,0.6666666666666666,0.16666666666666663
218,1,0,1.0,0.5
220,1,1,1.0,0.5
221,2,1,0.5,0.5
222,5,1,0.2,0.5
223,2,1,1.0,0.5
224,2,1,0.5,0.5
225,7,1,0.42857142857142855,0.5
226,1,1,1.0,0.5
227,2,1,1.0,0.0
228,6,1,0.3333333333333333,0.33333333333333337
229,6,1,0.16666666666666666,0.5
230,2,1,1.0,0.5
231,4,1,0.25,0.25
232,5,0,0.2,0.5
234,1,1,1.0,0.5
236,8,1,0.5,0.375
237,1,1,1.0,0.5
239,3,1,0.3333333333333333,0.5
240,6,1,0.16666666666666666,0.5
241,2,0,0.5,0.5
242,2,1,0.5,0.5
243,3,1,0.3333333333333333,0.5
245,13,1,0.23076923076923078,0.2692307692307693
246,12,1,0.08333333333333333,0.16666666666666663
247,4,1,0.5,0.25
248,1,0,1.0,0.5
249,4,0,0.25,0.5
250,3,1,0.3333333333333333,0.5
253,7,0,0.14285714285714285,0.2142857142857143
254,2,0,0.5,0.5
255,3,1,0.3333333333333333,0.5
256,1,0,1.0,0.5
259,6,1,0.16666666666666666,0.5
261,8,1,0.125,0.5
262,9,0,0.1111111111111111,0.5
263,5,1,0.2,0.30000000000000004
264,8,1,0.375,0.125
265,2,1,1.0,0.5
266,5,0,0.2,0.30000000000000004
267,9,0,0.1111111111111111,0.5
268,7,1,0.14285714285714285,0.3571428571428571
269,1,1,1.0,0.5
270,9,1,0.2222222222222222,0.16666666666666663
271,4,0,0.25,0.5
272,9,1,0.2222222222222222,0.2777777777777778
273,4,1,0.25,0.5
274,8,1,0.125,0.25
275,3,0,0.6666666666666666,0.5
277,2,1,1.0,0.5
278,13,1,0.23076923076923078,0.42307692307692313
279,6,1,0.3333333333333333,0.5
280,8,1,0.25,0.5
282,4,1,0.25,0.5
283,2,1,0.5,0.5
285,2,1,1.0,0.0
286,5,1,0.2,0.09999999999999998
287,3,0,0.3333333333333333,0.5
288,9,1,0.2222222222222222,0.2777777777777778
289,6,1,0.3333333333333333,0.5
290,1,1,1.0,0.5
291,2,1,0.5,0.0
293,2,1,0.5,0.5
294,1,0,1.0,0.5
295,3,1,0.6666666666666666,0.5
296,2,1,1.0,0.5
297,3,0,0.3333333333333333,0.5
298,1,1,1.0,0.5
299,5,1,0.4,0.5
300,3,1,0.6666666666666666,0.5
301,1,0,1.0,0.5
302,2,1,0.5,0.5
303,6,1,0.16666666666666666,0.5
304,6,1,0.16666666666666666,0.33333333333333337
305,4,1,0.25,0.0
306,3,0,0.3333333333333333,0.5
307,5,1,0.2,0.5
308,8,1,0.25,0.375
310,1,1,1.0,0.5
311,6,1,0.3333333333333333,0.16666666666666663
313,3,0,0.3333333333333333,0.5
315,1,1,1.0,0.5
316,3,1,0.3333333333333333,0.5
317,8,1,0.375,0.375
319,2,1,0.5,0.5
320,4,1,0.25,0.25
321,5,0,0.2,0.30000000000000004
322,8,1,0.125,0.25
323,6,1,0.3333333333333333,0.33333333333333337
324,14,1,0.21428571428571427,0.2857142857142857
325,8,1,0.125,0.5
326,9,1,0.1111111111111111,0.5
327,6,0,0.16666666666666666,0.5
328,10,0,0.1,0.4
329,11,1,0.09090909090909091,0.31818181818181823
330,5,1,0.2,0.5
331,5,1,0.2,0.5
333,6,1,0.16666666666666666,0.33333333333333337
334,2,0,0.5,0.5
335,5,1,0.4,0.5
336,1,1,1.0,0.5
338,1,1,1.0,0.5
339,5,1,0.4,0.30000000000000004
341,3,1,0.3333333333333333,0.16666666666666663
344,4,1,0.25,0.25
345,6,1,0.16666666666666666,0.16666666666666663
346,4,1,0.25,0.5
348,1,0,1.0,0.5
350,1,1,1.0,0.5
351,3,0,0.3333333333333333,0.5
352,9,1,0.2222222222222222,0.2777777777777778
353,5,1,0.2,0.09999999999999998
354,2,1,0.5,0.5
355,1,1,1.0,0.5
356,1,1,1.0,0.5
357,4,1,0.5,0.5
358,2,0,0.5,0.5
359,8,0,0.375,0.5
360,1,1,1.0,0.5
361,2,0,0.5,0.5
362,2,1,0.5,0.5
364,1,0,1.0,0.5
365,1,1,1.0,0.5
366,1,0,1.0,0.5
367,2,1,0.5,0.5
368,6,0,0.16666666666666666,0.16666666666666663
370,6,1,0.5,0.33333333333333337
371,8,1,0.375,0.5
372,4,1,0.25,0.5
373,1,1,1.0,0.5
374,1,0,1.0,0.5
378,5,1,0.4,0.09999999999999998
379,1,0,1.0,0.5
380,5,1,0.6,0.5
381,6,1,0.16666666666666666,0.5
383,1,1,1.0,0.5
384,2,1,0.5,0.5
385,6,1,0.16666666666666666,0.5
386,1,0,1.0,0.5
387,2,1,0.5,0.0
391,3,1,0.3333333333333333,0.5
392,3,0,0.3333333333333333,0.5
393,1,1,1.0,0.5
394,1,1,1.0,0.5
395,1,0,1.0,0.5
396,1,0,1.0,0.5
398,10,1,0.1,0.30000000000000004
400,2,1,1.0,0.5
403,1,0,1.0,0.5
404,2,1,0.5,0.0
408,1,0,1.0,0.5
417,1,0,1.0,0.5
418,6,1,0.6666666666666666,0.5
419,4,1,0.5,0.5
420,1,1,1.0,0.5
421,1,0,1.0,0.5
423,7,1,0.42857142857142855,0.2142857142857143
424,1,1,1.0,0.5
425,2,1,0.5,0.5
426,4,1,0.5,0.5
427,1,1,1.0,0.5
428,1,1,1.0,0.5
429,3,1,1.0,0.16666666666666663
430,12,1,0.08333333333333333,0.33333333333333337
432,1,1,1.0,0.5
434,3,1,0.3333333333333333,0.5
436,2,0,0.5,0.5
438,3,0,0.3333333333333333,0.5
440,1,1,1.0,0.5
445,1,0,1.0,0.5
449,7,1,0.14285714285714285,0.5
450,3,1,0.3333333333333333,0.5
451,1,1,1.0,0.5
452,2,0,1.0,0.5
454,7,1,0.42857142857142855,0.0714285714285714
455,9,1,0.1111111111111111,0.5
456,2,0,0.5,0.5
457,2,0,0.5,0.5
459,1,0,1.0,0.5
461,1,0,1.0,0.5
462,1,1,1.0,0.5
464,1,0,1.0,0.5
466,5,1,0.4,0.5
467,1,0,1.0,0.5
468,1,1,1.0,0.5
469,1,1,1.0,0.5
470,2,1,0.5,0.5
472,1,1,1.0,0.5
473,7,0,0.42857142857142855,0.0714285714285714
485,3,0,0.6666666666666666,0.16666666666666669
486,1,1,1.0,0.5
489,3,0,0.3333333333333333,0.5
490,1,1,1.0,0.5
492,9,1,0.3333333333333333,0.16666666666666663
493,1,1,1.0,0.5
494,3,0,0.3333333333333333,0.5
495,7,1,0.14285714285714285,0.3571428571428571
497,2,1,0.5,0.5
498,1,0,1.0,0.5
500,3,1,0.6666666666666666,0.16666666666666663
501,1,1,1.0,0.5
506,4,1,0.25,0.25
507,2,1,0.5,0.5
508,1,0,1.0,0.5
509,1,1,1.0,0.5
510,3,1,1.0,0.5
511,5,0,0.2,0.5
512,1,1,1.0,0.5
515,2,0,0.5,0.5
517,3,1,0.3333333333333333,0.5
518,1,1,1.0,0.5
522,1,1,1.0,0.5
523,1,1,1.0,0.5
524,2,0,0.5,0.5
525,6,1,0.5,0.5
526,4,1,0.5,0.5
527,1,1,1.0,0.5
528,2,1,1.0,0.5
529,2,1,0.5,0.5
531,1,1,1.0,0.5
532,2,1,1.0,0.5
533,5,1,0.2,0.09999999999999998
534,6,1,0.3333333333333333,0.0
536,5,1,0.2,0.30000000000000004
537,6,1,0.5,0.5
538,1,0,1.0,0.5
541,2,0,1.0,0.5
542,1,0,1.0,0.5
543,1,1,1.0,0.5
545,1,1,1.0,0.5
546,2,1,0.5,0.0
548,2,0,0.5,0.5
550,2,0,1.0,0.5
551,2,1,0.5,0.5
552,2,0,1.0,0.5
553,1,1,1.0,0.5
555,1,1,1.0,0.5
557,7,1,0.5714285714285714,0.3571428571428571
558,1,0,1.0,0.5
559,5,0,0.2,0.30000000000000004
561,6,1,0.3333333333333333,0.16666666666666663
562,4,1,0.5,0.5
563,2,0,0.5,0.5
564,3,1,0.6666666666666666,0.5
565,13,1,0.07692307692307693,0.1923076923076923
568,4,1,0.5,0.5
569,5,1,0.4,0.30000000000000004
570,1,1,1.0,0.5
571,7,1,0.14285714285714285,0.3571428571428571
572,2,1,1.0,0.5
573,2,1,0.5,0.5
575,8,1,0.25,0.25
576,3,1,0.3333333333333333,0.5
577,4,1,0.5,0.5
578,9,1,0.3333333333333333,0.16666666666666663
579,4,0,0.25,0.25
580,3,1,0.3333333333333333,0.5
581,4,0,0.25,0.5
583,2,1,1.0,0.5
584,6,1,0.5,0.33333333333333337
585,1,1,1.0,0.5
586,5,0,0.2,0.30000000000000004
587,1,1,1.0,0.5
588,4,1,0.5,0.5
589,4,1,0.5,0.25
590,1,1,1.0,0.5
591,6,1,0.3333333333333333,0.33333333333333337
592,2,1,0.5,0.5
593,3,0,0.6666666666666666,0.16666666666666663
594,2,1,1.0,0.5
595,3,1,0.6666666666666666,0.5
597,2,0,1.0,0.5
598,1,0,1.0,0.5
599,2,1,1.0,0.5
600,2,0,1.0,0.5
602,8,1,0.125,0.125
603,2,1,1.0,0.5
604,6,1,0.3333333333333333,0.33333333333333337
606,1,1,1.0,0.5
607,2,1,0.5,0.5
610,5,1,0.2,0.30000000000000004
611,12,1,0.3333333333333333,0.25
612,6,1,0.5,0.33333333333333337
613,1,0,1.0,0.5
616,5,0,0.2,0.5
617,1,0,1.0,0.5
618,3,0,0.3333333333333333,0.5
619,1,0,1.0,0.5
620,1,1,1.0,0.5
621,3,1,0.3333333333333333,0.5
622,2,1,1.0,0.5
625,4,1,0.5,0.5
629,1,1,1.0,0.5
630,5,1,0.4,0.30000000000000004
635,1,1,1.0,0.5
636,3,1,0.3333333333333333,0.5
637,2,1,0.5,0.5
638,1,0,1.0,0.5
639,1,1,1.0,0.5
642,3,1,0.3333333333333333,0.16666666666666669
643,1,0,1.0,0.5
644,2,0,0.5,0.5
645,3,1,0.6666666666666666,0.5
646,1,1,1.0,0.5
649,1,0,1.0,0.5
652,3,0,0.3333333333333333,0.5
660,3,1,0.3333333333333333,0.5
662,3,1,0.3333333333333333,0.5
665,3,1,0.6666666666666666,0.5
666,3,0,0.6666666666666666,0.5
667,6,1,0.16666666666666666,0.33333333333333337
672,3,1,0.3333333333333333,0.5
673,5,1,0.4,0.5
674,1,1,1.0,0.5
676,2,0,0.5,0.5
677,1,0,1.0,0.5
678,1,1,1.0,0.5
679,2,1,1.0,0.5
680,5,1,0.4,0.5
681,1,1,1.0,0.5
682,1,1,1.0,0.5
683,1,1,1.0,0.5
684,3,1,0.6666666666666666,0.5
686,1,0,1.0,0.5
687,1,1,1.0,0.5
690,3,1,0.3333333333333333,0.5
693,4,1,0.5,0.5
697,1,0,1.0,0.5
698,1,1,1.0,0.5
700,2,1,0.5,0.5
703,1,1,1.0,0.5
704,2,0,0.5,0.5
706,1,0,1.0,0.5
707,1,1,1.0,0.5
709,4,1,0.25,0.25
710,2,1,0.5,0.5
714,4,1,0.5,0.5
717,1,0,1.0,0.5
718,3,1,0.6666666666666666,0.16666666666666663
719,10,1,0.2,0.30000000000000004
720,1,1,1.0,0.5
721,3,0,0.3333333333333333,0.5
722,3,1,0.6666666666666666,0.5
723,3,1,0.3333333333333333,0.5
724,4,1,0.5,0.25
726,4,1,0.75,0.25
727,4,1,0.25,0.25
728,2,1,1.0,0.5
732,1,1,1.0,0.5
733,9,1,0.5555555555555556,0.16666666666666663
734,4,1,0.5,0.25
736,1,1,1.0,0.5
738,1,1,1.0,0.5
739,2,0,0.5,0.5
741,2,1,0.5,0.5
744,1,1,1.0,0.5
745,2,0,0.5,0.5
746,1,0,1.0,0.5
747,1,0,1.0,0.5
748,5,1,0.4,0.5
749,1,0,1.0,0.5
750,4,1,0.5,0.25
751,5,1,0.2,0.30000000000000004
753,3,1,0.3333333333333333,0.5
757,2,0,0.5,0.5
758,2,0,0.5,0.5
759,1,0,1.0,0.5
760,3,0,0.3333333333333333,0.5
761,1,1,1.0,0.5
762,1,0,1.0,0.5
763,1,0,1.0,0.5
764,3,1,0.3333333333333333,0.5
768,2,1,0.5,0.5
769,2,1,0.5,0.5
770,3,1,0.3333333333333333,0.5
771,4,1,0.25,0.5
773,2,0,0.5,0.5
774,2,1,0.5,0.5
775,1,1,1.0,0.5
776,1,0,1.0,0.5
777,3,1,0.3333333333333333,0.5
778,1,0,1.0,0.5
779,1,0,1.0,0.5
780,5,1,0.2,0.5
783,1,1,1.0,0.5
784,1,1,1.0,0.5
785,1,1,1.0,0.5
786,1,0,1.0,0.5
787,1,1,1.0,0.5
788,1,0,1.0,0.5
789,1,0,1.0,0.5
791,1,0,1.0,0.5
792,3,1,0.3333333333333333,0.5
793,3,0,0.6666666666666666,0.16666666666666669
794,2,0,0.5,0.5
795,3,1,0.3333333333333333,0.5
798,2,0,0.5,0.5
799,2,1,0.5,0.5
800,2,1,0.5,0.5
802,2,1,0.5,0.5
804,1,0,1.0,0.5
805,1,1,1.0,0.5
806,1,0,1.0,0.5
807,3,1,0.3333333333333333,0.5
810,2,1,0.5,0.5
811,1,1,1.0,0.5
812,1,0,1.0,0.5
813,4,0,0.25,0.5
814,1,1,1.0,0.5
815,1,0,1.0,0.5
816,1,1,1.0,0.5
818,1,1,1.0,0.5
819,1,1,1.0,0.5
820,1,0,1.0,0.5
821,2,1,0.5,0.5
822,1,1,1.0,0.5
823,1,1,1.0,0.5
824,1,1,1.0,0.5
825,1,1,1.0,0.5
826,1,0,1.0,0.5
827,5,1,0.4,0.5
828,4,1,0.25,0.5
831,3,1,0.6666666666666666,0.5
836,3,1,0.6666666666666666,0.5
840,3,1,0.6666666666666666,0.5
841,2,1,1.0,0.5
842,2,1,1.0,0.0
844,2,0,0.5,0.5
845,3,1,0.3333333333333333,0.5
846,2,1,1.0,0.0
847,1,1,1.0,0.5
848,3,1,0.3333333333333333,0.5
850,1,0,1.0,0.5
852,2,1,0.5,0.5
854,1,0,1.0,0.5
856,6,1,0.3333333333333333,0.5
858,6,0,0.3333333333333333,0.5
859,3,1,0.6666666666666666,0.16666666666666669
860,7,1,0.14285714285714285,0.5
861,2,0,0.5,0.5
862,1,1,1.0,0.5
863,3,1,0.3333333333333333,0.5
864,1,1,1.0,0.5
866,7,1,0.42857142857142855,0.2142857142857143
868,3,1,0.6666666666666666,0.5
871,3,1,0.3333333333333333,0.16666666666666669
872,5,1,0.2,0.30000000000000004
873,2,1,0.5,0.5
874,1,1,1.0,0.5
877,1,0,1.0,0.5
881,1,1,1.0,0.5
882,8,0,0.25,0.25
883,11,1,0.09090909090909091,0.40909090909090906
884,7,1,0.5714285714285714,0.2142857142857143
887,3,1,0.3333333333333333,0.5
891,1,1,1.0,0.5
892,2,1,0.5,0.5
893,1,0,1.0,0.5
894,1,1,1.0,0.5
895,9,1,0.2222222222222222,0.2777777777777778
898,1,0,1.0,0.5
899,2,1,1.0,0.5
901,2,1,1.0,0.5
903,9,1,0.2222222222222222,0.5
904,6,1,0.3333333333333333,0.16666666666666663
906,3,1,0.6666666666666666,0.5
910,1,0,1.0,0.5
911,1,1,1.0,0.5
912,2,0,0.5,0.0
913,4,1,0.25,0.5
914,8,1,0.125,0.125
916,2,0,0.5,0.5
919,1,0,1.0,0.5
920,3,1,0.3333333333333333,0.16666666666666669
921,3,1,0.3333333333333333,0.5
922,1,1,1.0,0.5
923,7,1,0.14285714285714285,0.0714285714285714
925,2,1,0.5,0.0
926,3,1,0.3333333333333333,0.5
927,1,0,1.0,0.5
928,14,1,0.21428571428571427,0.2142857142857143
929,2,1,1.0,0.5
930,2,1,0.5,0.5
932,1,1,1.0,0.5
933,2,1,0.5,0.5
935,9,1,0.2222222222222222,0.16666666666666663
936,2,1,0.5,0.5
937,5,1,0.2,0.30000000000000004
938,1,1,1.0,0.5
939,1,1,1.0,0.5
942,1,0,1.0,0.5
945,2,1,1.0,0.5
948,1,0,1.0,0.5
956,2,1,0.5,0.5
962,2,1,0.5,0.0
963,1,1,1.0,0.5
965,7,1,0.14285714285714285,0.2142857142857143
969,2,1,0.5,0.0
971,2,1,0.5,0.0
972,2,1,0.5,0.0
977,3,1,0.3333333333333333,0.5
978,2,1,0.5,0.5
979,1,1,1.0,0.5
980,1,0,1.0,0.5
981,3,1,0.3333333333333333,0.16666666666666663
984,5,1,0.2,0.09999999999999998
986,1,0,1.0,0.5
991,1,0,1.0,0.5
993,8,1,0.125,0.0
994,9,1,0.1111111111111111,0.05555555555555558
995,3,1,0.3333333333333333,0.16666666666666669
996,2,1,0.5,0.5
997,1,0,1.0,0.5
1001,2,1,0.5,0.5
1003,1,1,1.0,0.5
1008,1,0,1.0,0.5
1010,2,0,0.5,0.5
1012,7,1,0.14285714285714285,0.0714285714285714
1013,1,1,1.0,0.5
1015,1,0,1.0,0.5
1020,3,1,0.3333333333333333,0.5
1024,1,0,1.0,0.5
1025,1,0,1.0,0.5
1027,4,1,0.25,0.5
1028,1,1,1.0,0.5
1029,1,1,1.0,0.5
1030,1,1,1.0,0.5
1031,1,0,1.0,0.5
1032,7,1,0.14285714285714285,0.5
1034,1,1,1.0,0.5
1035,2,1,0.5,0.5
1037,1,0,1.0,0.5
1041,4,1,0.5,0.5
1042,2,1,0.5,0.5
1045,1,0,1.0,0.5
1047,1,0,1.0,0.5
1049,5,1,0.2,0.5
1051,1,1,1.0,0.5
1052,3,0,0.3333333333333333,0.5
1054,1,0,1.0,0.5
1056,9,1,0.2222222222222222,0.5
1060,1,1,1.0,0.5
1062,1,1,1.0,0.5
1063,1,0,1.0,0.5
1065,1,1,1.0,0.5
1066,1,1,1.0,0.5
1071,1,1,1.0,0.5
1072,1,1,1.0,0.5
1073,1,1,1.0,0.5
1075,6,0,0.5,0.16666666666666663
1078,2,0,1.0,0.5
1080,2,1,0.5,0.5
1081,1,1,1.0,0.5
1082,7,1,0.42857142857142855,0.2142857142857143
1084,5,1,0.4,0.09999999999999998
1085,1,1,1.0,0.5
1087,1,1,1.0,0.5
1091,5,1,0.2,0.5
1095,2,1,0.5,0.5
1096,2,0,1.0,0.5
1099,1,1,1.0,0.5
1101,8,1,0.125,0.0
1102,1,1,1.0,0.5
1111,4,0,0.5,0.25
1115,1,1,1.0,0.5
1116,1,0,1.0,0.5
1121,2,1,0.5,0.0
1124,3,1,0.3333333333333333,0.5
1127,2,0,0.5,0.5
1136,4,1,0.75,0.5
1137,2,1,0.5,0.5
1140,7,1,0.14285714285714285,0.3571428571428571
1150,7,1,0.2857142857142857,0.3571428571428571
1152,2,0,0.5,0.5
1155,1,0,1.0,0.5
1156,2,1,0.5,0.5
1158,1,1,1.0,0.5
1159,1,0,1.0,0.5
1161,1,0,1.0,0.5
1165,1,1,1.0,0.5
1167,1,0,1.0,0.5
1170,1,1,1.0,0.5
1171,1,0,1.0,0.5
1172,1,1,1.0,0.5
1173,4,1,0.25,0.5
1176,4,0,0.25,0.5
1177,5,1,0.2,0.5
1187,1,0,1.0,0.5
1189,8,0,0.625,0.125
1190,4,1,0.25,0.5
1191,3,1,0.3333333333333333,0.16666666666666663
1192,3,1,0.6666666666666666,0.5
1193,2,1,0.5,0.5
1195,3,1,0.3333333333333333,0.16666666666666663
1198,2,1,0.5,0.5
1201,1,0,1.0,0.5
1205,1,0,1.0,0.5
1207,3,1,0.6666666666666666,0.5
1213,6,1,0.5,0.33333333333333337
1214,4,1,0.75,0.25
1221,1,1,1.0,0.5
1222,1,0,1.0,0.5
1224,2,0,1.0,0.5
1225,1,1,1.0,0.5
1228,1,1,1.0,0.5
1230,2,1,0.5,0.5
1236,4,1,0.5,0.25
1237,2,1,0.5,0.0
1240,1,1,1.0,0.5
1241,1,1,1.0,0.5
1242,3,1,0.3333333333333333,0.5
1246,2,0,1.0,0.5
1251,2,1,0.5,0.5
1257,7,1,0.2857142857142857,0.3571428571428571
1259,3,0,0.3333333333333333,0.5
1260,9,1,0.1111111111111111,0.5
1266,2,0,0.5,0.5
1267,1,0,1.0,0.5
1268,5,0,0.2,0.5
1270,2,0,0.5,0.5
1273,1,1,1.0,0.5
1279,3,1,0.3333333333333333,0.16666666666666663
1283,1,1,1.0,0.5
1286,2,0,0.5,0.5
1290,1,0,1.0,0.5
1292,1,0,1.0,0.5
1294,1,1,1.0,0.5
1295,1,1,1.0,0.5
1296,1,0,1.0,0.5
1297,1,1,1.0,0.5
1298,1,0,1.0,0.5
1300,7,1,0.5714285714285714,0.0714285714285714
1301,1,1,1.0,0.5
1303,1,0,1.0,0.5
1305,1,1,1.0,0.5
1307,6,1,0.3333333333333333,0.33333333333333337
1308,2,1,1.0,0.5
1316,2,1,0.5,0.5
1321,2,1,0.5,0.5
1330,5,1,0.4,0.09999999999999998
1331,2,1,0.5,0.5
1332,1,0,1.0,0.5
1333,1,0,1.0,0.5
1335,2,0,0.5,0.5
1340,1,0,1.0,0.5
1347,1,1,1.0,0.5
1349,8,1,0.125,0.5
1351,4,1,0.25,0.5
1352,1,1,1.0,0.5
1355,2,0,0.5,0.5
1356,1,1,1.0,0.5
1357,1,1,1.0,0.5
1359,5,1,0.2,0.5
1360,1,0,1.0,0.5
1361,2,1,1.0,0.5
1362,3,1,0.3333333333333333,0.16666666666666663
1366,1,1,1.0,0.5
1372,1,0,1.0,0.5
1373,1,0,1.0,0.5
1376,3,1,0.6666666666666666,0.5
1378,1,1,1.0,0.5
1380,1,0,1.0,0.5
1381,1,0,1.0,0.5
1382,1,1,1.0,0.5
1383,1,0,1.0,0.5
1384,5,1,0.2,0.5
1387,2,1,0.5,0.5
1389,1,1,1.0,0.5
1390,1,0,1.0,0.5
1391,3,1,0.3333333333333333,0.5
1392,3,0,0.3333333333333333,0.16666666666666669
1395,2,1,0.5,0.5
1396,14,1,0.21428571428571427,0.2142857142857143
1397,1,0,1.0,0.5
1399,1,1,1.0,0.5
1400,1,0,1.0,0.5
1402,4,1,0.75,0.25
1403,1,0,1.0,0.5
1404,1,1,1.0,0.5
1405,4,1,0.5,0.5
1406,1,0,1.0,0.5
1407,2,1,1.0,0.5
1408,1,1,1.0,0.5
1410,4,0,0.25,0.5
1411,2,1,1.0,0.0
1412,3,0,0.3333333333333333,0.5
1413,3,1,0.3333333333333333,0.16666666666666669
1415,2,0,1.0,0.5
1416,1,1,1.0,0.5
1417,3,1,0.3333333333333333,0.5
1419,1,0,1.0,0.5
1424,2,0,0.5,0.5
1426,2,1,0.5,0.5
1427,3,0,0.3333333333333333,0.5
1428,1,1,1.0,0.5
1431,1,0,1.0,0.5
1432,3,0,0.6666666666666666,0.16666666666666669
1434,1,0,1.0,0.5
1436,1,1,1.0,0.5
1437,1,1,1.0,0.5
1438,5,1,0.2,0.5
1439,2,1,0.5,0.5
1440,1,1,1.0,0.5
1443,1,1,1.0,0.5
1444,2,1,0.5,0.5
1445,3,1,0.3333333333333333,0.5
1448,1,0,1.0,0.5
1449,1,1,1.0,0.5
1451,2,0,1.0,0.5
1452,3,1,0.6666666666666666,0.5
1458,4,1,0.5,0.25
1459,3,1,1.0,0.16666666666666663
1462,2,1,1.0,0.0
1467,1,0,1.0,0.5
